index	num_heavy_atoms	num_bonds	depiction	look	time	size
4437	27	29	SPACEFILLING	CARTOON	278.78499031066895	26.532
4437	27	29	BALL_AND_STICK	CARTOON	380.7070255279541	67.121
4437	27	29	WIREFRAME	CARTOON	0.5588531494140625	8.684
4436	22	23	TUBE	GLOSSY	545.5868244171143	38.334
4437	27	29	SPACEFILLING	GLOSSY	275.99096298217773	33.153
4437	27	29	BALL_AND_STICK	GLOSSY	386.1508369445801	86.285
4437	27	29	WIREFRAME	GLOSSY	0.5671977996826172	8.684
4437	27	29	TUBE	CARTOON	668.6258316040039	32.784
4438	24	26	SPACEFILLING	CARTOON	249.82404708862305	23.649
4438	24	26	BALL_AND_STICK	CARTOON	329.71906661987305	57.907
4438	24	26	WIREFRAME	CARTOON	0.49304962158203125	7.519
4437	27	29	TUBE	GLOSSY	668.7841415405273	43.807
4438	24	26	SPACEFILLING	GLOSSY	246.11306190490723	29.532
4438	24	26	TUBE	CARTOON	570.2958106994629	28.322
4438	24	26	WIREFRAME	GLOSSY	0.4971027374267578	7.519
4438	24	26	BALL_AND_STICK	GLOSSY	328.11903953552246	74.235
4439	21	22	SPACEFILLING	CARTOON	220.31092643737793	22.135
4439	21	22	BALL_AND_STICK	CARTOON	296.08917236328125	54.774
4439	21	22	WIREFRAME	CARTOON	0.4291534423828125	6.848
4438	24	26	TUBE	GLOSSY	571.6190338134766	37.327
4439	21	22	SPACEFILLING	GLOSSY	215.41404724121094	27.34
4439	21	22	TUBE	CARTOON	510.9889507293701	26.725
4439	21	22	WIREFRAME	GLOSSY	0.43082237243652344	6.848
4439	21	22	BALL_AND_STICK	GLOSSY	291.59021377563477	69.935
4440	21	22	SPACEFILLING	CARTOON	214.93816375732422	20.997
4440	21	22	BALL_AND_STICK	CARTOON	286.7159843444824	50.08
4440	21	22	WIREFRAME	CARTOON	0.41294097900390625	6.355
4439	21	22	TUBE	GLOSSY	505.17892837524414	35.691
4440	21	22	SPACEFILLING	GLOSSY	215.3918743133545	26.142
4440	21	22	BALL_AND_STICK	GLOSSY	285.5408191680908	64.2
4440	21	22	WIREFRAME	GLOSSY	0.4420280456542969	6.355
4440	21	22	TUBE	CARTOON	482.0432662963867	24.055
4441	22	23	SPACEFILLING	CARTOON	225.94618797302246	23.955
4440	21	22	TUBE	GLOSSY	597.9080200195312	31.746
4441	22	23	WIREFRAME	CARTOON	0.61798095703125	6.881
4441	22	23	BALL_AND_STICK	CARTOON	430.8037757873535	57.245
4441	22	23	SPACEFILLING	GLOSSY	258.742094039917	29.434
4441	22	23	BALL_AND_STICK	GLOSSY	331.17008209228516	72.568
4441	22	23	WIREFRAME	GLOSSY	0.44274330139160156	6.881
4441	22	23	TUBE	CARTOON	662.6899242401123	27.637
4442	17	18	SPACEFILLING	CARTOON	177.58703231811523	18.524
4442	17	18	BALL_AND_STICK	CARTOON	221.34113311767578	41.774
4442	17	18	WIREFRAME	CARTOON	0.3230571746826172	4.901
4441	22	23	TUBE	GLOSSY	516.8600082397461	36.044
4442	17	18	SPACEFILLING	GLOSSY	177.16193199157715	22.753
4442	17	18	TUBE	CARTOON	359.874963760376	19.485
4442	17	18	WIREFRAME	GLOSSY	0.32401084899902344	4.901
4442	17	18	BALL_AND_STICK	GLOSSY	222.1519947052002	52.358
4442	17	18	TUBE	GLOSSY	353.6558151245117	25.202
4443	29	33	SPACEFILLING	CARTOON	288.5141372680664	26.55
4443	29	33	WIREFRAME	CARTOON	0.6358623504638672	9.653
4443	29	33	BALL_AND_STICK	CARTOON	395.80297470092773	68.91
4443	29	33	SPACEFILLING	GLOSSY	293.03908348083496	33.663
4443	29	33	BALL_AND_STICK	GLOSSY	392.6689624786377	88.455
4443	29	33	WIREFRAME	GLOSSY	0.6167888641357422	9.653
4443	29	33	TUBE	CARTOON	744.8127269744873	35.769
4444	26	27	SPACEFILLING	CARTOON	272.03822135925293	25.922
4443	29	33	TUBE	GLOSSY	752.3772716522217	47.649
4444	26	27	WIREFRAME	CARTOON	0.5280971527099609	7.907
4444	26	27	BALL_AND_STICK	CARTOON	355.043888092041	62.057
4444	26	27	SPACEFILLING	GLOSSY	273.2739448547363	32.297
4444	26	27	BALL_AND_STICK	GLOSSY	363.3379936218262	79.17
4444	26	27	WIREFRAME	GLOSSY	0.5199909210205078	7.907
4444	26	27	TUBE	CARTOON	601.3510227203369	29.607
4445	25	27	SPACEFILLING	CARTOON	249.50194358825684	23.114
4445	25	27	BALL_AND_STICK	CARTOON	325.7009983062744	55.746
4445	25	27	WIREFRAME	CARTOON	0.49805641174316406	7.496
4444	26	27	TUBE	GLOSSY	599.1239547729492	40.226
4445	25	27	SPACEFILLING	GLOSSY	248.80719184875488	29.225
4445	25	27	BALL_AND_STICK	GLOSSY	324.86987113952637	71.096
4445	25	27	WIREFRAME	GLOSSY	0.4992485046386719	7.496
4445	25	27	TUBE	CARTOON	568.5679912567139	27.084
4446	22	25	SPACEFILLING	CARTOON	233.67881774902344	20.567
4446	22	25	BALL_AND_STICK	CARTOON	326.0660171508789	47.335
4446	22	25	WIREFRAME	CARTOON	0.49114227294921875	6.28
4445	25	27	TUBE	GLOSSY	626.8200874328613	36.207
4446	22	25	SPACEFILLING	GLOSSY	305.50289154052734	25.908
4446	22	25	BALL_AND_STICK	GLOSSY	464.19715881347656	60.817
4446	22	25	WIREFRAME	GLOSSY	0.4608631134033203	6.28
4446	22	25	TUBE	CARTOON	732.2161197662354	22.685
4447	28	30	SPACEFILLING	CARTOON	459.51008796691895	26.297
4446	22	25	TUBE	GLOSSY	834.6850872039795	30.334
4447	28	30	WIREFRAME	CARTOON	0.5488395690917969	7.886
4447	28	30	BALL_AND_STICK	CARTOON	594.674825668335	64.669
4447	28	30	SPACEFILLING	GLOSSY	290.4999256134033	33.144
4447	28	30	BALL_AND_STICK	GLOSSY	406.3150882720947	82.746
4447	28	30	WIREFRAME	GLOSSY	0.5488395690917969	7.886
4447	28	30	TUBE	CARTOON	690.5789375305176	28.785
4448	29	31	SPACEFILLING	CARTOON	302.9971122741699	26.934
4447	28	30	TUBE	GLOSSY	634.1590881347656	39.12
4448	29	31	WIREFRAME	CARTOON	0.5402565002441406	8.083
4448	29	31	BALL_AND_STICK	CARTOON	388.7810707092285	65.898
4448	29	31	SPACEFILLING	GLOSSY	299.38292503356934	34.029
4448	29	31	BALL_AND_STICK	GLOSSY	402.8942584991455	85.327
4448	29	31	WIREFRAME	GLOSSY	0.5571842193603516	8.083
4448	29	31	TUBE	CARTOON	673.9077568054199	29.247
4449	24	25	SPACEFILLING	CARTOON	292.2680377960205	22.166
4449	24	25	BALL_AND_STICK	CARTOON	368.4239387512207	54.729
4449	24	25	WIREFRAME	CARTOON	0.9810924530029297	6.868
4448	29	31	TUBE	GLOSSY	745.110034942627	39.553
4449	24	25	SPACEFILLING	GLOSSY	343.46604347229004	28.003
4449	24	25	TUBE	CARTOON	654.6859741210938	24.583
4449	24	25	WIREFRAME	GLOSSY	0.45371055603027344	6.868
4449	24	25	BALL_AND_STICK	GLOSSY	394.35315132141113	70.87
4450	36	38	SPACEFILLING	CARTOON	362.25295066833496	34.152
4449	24	25	TUBE	GLOSSY	534.3091487884521	32.939
4450	36	38	WIREFRAME	CARTOON	0.6430149078369141	9.826
4450	36	38	BALL_AND_STICK	CARTOON	468.9798355102539	80.472
4450	36	38	SPACEFILLING	GLOSSY	363.0499839782715	42.967
4450	36	38	BALL_AND_STICK	GLOSSY	468.85085105895996	103.663
4450	36	38	WIREFRAME	GLOSSY	0.6420612335205078	9.826
4450	36	38	TUBE	CARTOON	744.0800666809082	37.081
4451	22	23	SPACEFILLING	CARTOON	223.9089012145996	21.926
4451	22	23	BALL_AND_STICK	CARTOON	291.31174087524414	50.481
4451	22	23	WIREFRAME	CARTOON	0.4050731658935547	6.161
4450	36	38	TUBE	GLOSSY	748.5349178314209	49.014
4451	22	23	SPACEFILLING	GLOSSY	223.9542007446289	27.317
4451	22	23	TUBE	CARTOON	466.1908149719238	23.467
4451	22	23	WIREFRAME	GLOSSY	0.40411949157714844	6.161
4451	22	23	BALL_AND_STICK	GLOSSY	291.9931411743164	64.835
4452	27	30	SPACEFILLING	CARTOON	263.92292976379395	23.444
4451	22	23	TUBE	GLOSSY	462.81909942626953	30.867
4452	27	30	WIREFRAME	CARTOON	0.5691051483154297	8.588
4452	27	30	BALL_AND_STICK	CARTOON	373.0330467224121	63.07
4452	27	30	SPACEFILLING	GLOSSY	268.3148384094238	30.005
4452	27	30	BALL_AND_STICK	GLOSSY	375.7009506225586	81.424
4452	27	30	WIREFRAME	GLOSSY	0.5640983581542969	8.588
4452	27	30	TUBE	CARTOON	660.7389450073242	29.942
4453	23	24	SPACEFILLING	CARTOON	237.5190258026123	22.976
4453	23	24	BALL_AND_STICK	CARTOON	310.3642463684082	54.625
4453	23	24	WIREFRAME	CARTOON	0.4401206970214844	6.549
4452	27	30	TUBE	GLOSSY	663.4769439697266	40.59
4453	23	24	SPACEFILLING	GLOSSY	235.76712608337402	28.613
4453	23	24	TUBE	CARTOON	497.4830150604248	24.924
4453	23	24	WIREFRAME	GLOSSY	0.4329681396484375	6.549
4453	23	24	BALL_AND_STICK	GLOSSY	309.0550899505615	69.808
4454	18	17	SPACEFILLING	CARTOON	179.51202392578125	17.639
4454	18	17	BALL_AND_STICK	CARTOON	261.7650032043457	45.49
4454	18	17	WIREFRAME	CARTOON	0.37598609924316406	5.94
4453	23	24	TUBE	GLOSSY	493.95203590393066	32.586
4454	18	17	SPACEFILLING	GLOSSY	178.94411087036133	22.03
4454	18	17	BALL_AND_STICK	GLOSSY	262.1161937713623	58.721
4454	18	17	WIREFRAME	GLOSSY	0.37980079650878906	5.94
4454	18	17	TUBE	CARTOON	453.7649154663086	21.498
4454	18	17	TUBE	GLOSSY	446.54202461242676	28.767
4455	36	39	SPACEFILLING	CARTOON	366.32800102233887	33.065
4455	36	39	WIREFRAME	CARTOON	0.7529258728027344	11.333
4455	36	39	BALL_AND_STICK	CARTOON	500.7650852203369	85.939
4455	36	39	SPACEFILLING	GLOSSY	364.6128177642822	41.858
4455	36	39	BALL_AND_STICK	GLOSSY	508.1489086151123	110.312
4455	36	39	WIREFRAME	GLOSSY	0.7331371307373047	11.333
4455	36	39	TUBE	CARTOON	871.4218139648438	41.136
4456	18	19	SPACEFILLING	CARTOON	183.43687057495117	18.007
4456	18	19	BALL_AND_STICK	CARTOON	239.75300788879395	44.037
4456	18	19	WIREFRAME	CARTOON	0.34499168395996094	5.244
4456	18	19	SPACEFILLING	GLOSSY	183.05206298828125	22.45
4456	18	19	TUBE	CARTOON	404.91485595703125	21.063
4455	36	39	TUBE	GLOSSY	868.9851760864258	55.3
4456	18	19	WIREFRAME	GLOSSY	0.34117698669433594	5.244
4457	13	13	SPACEFILLING	CARTOON	131.0291290283203	12.869
4456	18	19	BALL_AND_STICK	GLOSSY	242.40589141845703	55.615
4457	13	13	BALL_AND_STICK	CARTOON	163.82718086242676	28.595
4457	13	13	WIREFRAME	CARTOON	0.24390220642089844	3.639
4456	18	19	TUBE	GLOSSY	404.3140411376953	27.568
4457	13	13	SPACEFILLING	GLOSSY	128.27110290527344	16.046
4457	13	13	TUBE	CARTOON	269.91724967956543	14.029
4457	13	13	WIREFRAME	GLOSSY	0.25010108947753906	3.639
4457	13	13	BALL_AND_STICK	GLOSSY	165.95721244812012	35.849
4458	13	14	SPACEFILLING	CARTOON	130.4938793182373	11.969
4457	13	13	TUBE	GLOSSY	270.1132297515869	18.618
4458	13	14	WIREFRAME	CARTOON	0.28014183044433594	4.143
4458	13	14	BALL_AND_STICK	CARTOON	175.25410652160645	28.02
4458	13	14	SPACEFILLING	GLOSSY	144.54030990600586	15.098
4458	13	14	BALL_AND_STICK	GLOSSY	190.19293785095215	36.275
4458	13	14	WIREFRAME	GLOSSY	0.28014183044433594	4.143
4458	13	14	TUBE	CARTOON	319.5011615753174	14.3
4458	13	14	TUBE	GLOSSY	308.36987495422363	19.338
4459	23	25	SPACEFILLING	CARTOON	225.62718391418457	20.831
4459	23	25	WIREFRAME	CARTOON	0.43129920959472656	6.525
4459	23	25	BALL_AND_STICK	CARTOON	292.0949459075928	50.001
4459	23	25	SPACEFILLING	GLOSSY	311.58971786499023	26.452
4459	23	25	BALL_AND_STICK	GLOSSY	395.60604095458984	63.746
4459	23	25	WIREFRAME	GLOSSY	0.4439353942871094	6.525
4459	23	25	TUBE	CARTOON	599.2560386657715	22.617
4460	19	22	SPACEFILLING	CARTOON	186.49601936340332	16.973
4459	23	25	TUBE	GLOSSY	522.7229595184326	30.884
4460	19	22	WIREFRAME	CARTOON	0.4227161407470703	6.506
4460	19	22	BALL_AND_STICK	CARTOON	268.139123916626	45.182
4460	19	22	SPACEFILLING	GLOSSY	187.34478950500488	21.602
4460	19	22	BALL_AND_STICK	GLOSSY	264.4968032836914	58.013
4460	19	22	WIREFRAME	GLOSSY	0.4253387451171875	6.506
4460	19	22	TUBE	CARTOON	495.1910972595215	23.19
4461	26	28	SPACEFILLING	CARTOON	250.28181076049805	22.285
4461	26	28	BALL_AND_STICK	CARTOON	356.597900390625	51.985
4461	26	28	WIREFRAME	CARTOON	0.4811286926269531	6.994
4460	19	22	TUBE	GLOSSY	525.2878665924072	31.388
4461	26	28	SPACEFILLING	GLOSSY	251.09219551086426	28.566
4461	26	28	BALL_AND_STICK	GLOSSY	329.14113998413086	67.033
4461	26	28	WIREFRAME	GLOSSY	0.4801750183105469	6.994
4461	26	28	TUBE	CARTOON	566.3938522338867	23.724
4462	26	28	SPACEFILLING	CARTOON	250.36907196044922	22.415
4462	26	28	BALL_AND_STICK	CARTOON	331.449031829834	51.776
4462	26	28	WIREFRAME	CARTOON	0.48422813415527344	6.994
4461	26	28	TUBE	GLOSSY	551.9468784332275	32.692
4462	26	28	SPACEFILLING	GLOSSY	373.8861083984375	28.694
4462	26	28	BALL_AND_STICK	GLOSSY	453.97186279296875	66.923
4462	26	28	WIREFRAME	GLOSSY	0.4940032958984375	6.994
4462	26	28	TUBE	CARTOON	654.3521881103516	23.541
4463	26	28	SPACEFILLING	CARTOON	271.3778018951416	22.486
4463	26	28	BALL_AND_STICK	CARTOON	339.4801616668701	52.345
4463	26	28	WIREFRAME	CARTOON	0.492095947265625	7.002
4462	26	28	TUBE	GLOSSY	552.0930290222168	32.535
4463	26	28	SPACEFILLING	GLOSSY	256.7307949066162	28.773
4463	26	28	BALL_AND_STICK	GLOSSY	327.17108726501465	67.298
4463	26	28	WIREFRAME	GLOSSY	0.4851818084716797	7.002
4463	26	28	TUBE	CARTOON	543.0059432983398	23.96
4464	27	29	SPACEFILLING	CARTOON	274.799108505249	24.683
4463	26	28	TUBE	GLOSSY	546.8289852142334	32.543
4464	27	29	WIREFRAME	CARTOON	0.4868507385253906	6.988
4464	27	29	BALL_AND_STICK	CARTOON	340.1470184326172	52.442
4464	27	29	SPACEFILLING	GLOSSY	297.9321479797363	31.198
4464	27	29	BALL_AND_STICK	GLOSSY	367.31910705566406	67.985
4464	27	29	WIREFRAME	GLOSSY	0.4858970642089844	6.988
4464	27	29	TUBE	CARTOON	577.0759582519531	24.546
4465	31	33	SPACEFILLING	CARTOON	307.97386169433594	30.01
4464	27	29	TUBE	GLOSSY	678.7819862365723	33.217
4465	31	33	WIREFRAME	CARTOON	0.7488727569580078	11.91
4465	31	33	BALL_AND_STICK	CARTOON	608.9558601379395	88.536
4465	31	33	SPACEFILLING	GLOSSY	312.0899200439453	37.677
4465	31	33	BALL_AND_STICK	GLOSSY	629.3158531188965	113.398
4465	31	33	WIREFRAME	GLOSSY	0.7531642913818359	11.91
4466	15	15	SPACEFILLING	CARTOON	197.82614707946777	14.093
4465	31	33	TUBE	CARTOON	1248.5301494598389	44.847
4466	15	15	BALL_AND_STICK	CARTOON	267.6682472229004	33.193
4466	15	15	WIREFRAME	CARTOON	0.29206275939941406	4.174
4466	15	15	SPACEFILLING	GLOSSY	171.4649200439453	17.73
4466	15	15	TUBE	CARTOON	400.6950855255127	14.812
4465	31	33	TUBE	GLOSSY	1278.3687114715576	60.165
4466	15	15	WIREFRAME	GLOSSY	0.2989768981933594	4.174
4466	15	15	BALL_AND_STICK	GLOSSY	264.1110420227051	42.793
4466	15	15	TUBE	GLOSSY	393.51820945739746	20.239
4467	26	28	SPACEFILLING	CARTOON	261.2719535827637	23.162
4467	26	28	WIREFRAME	CARTOON	0.5650520324707031	8.637
4467	26	28	BALL_AND_STICK	CARTOON	367.8708076477051	63.193
4467	26	28	SPACEFILLING	GLOSSY	257.2789192199707	29.511
4467	26	28	BALL_AND_STICK	GLOSSY	366.5270805358887	81.33
4467	26	28	WIREFRAME	GLOSSY	0.5609989166259766	8.637
4467	26	28	TUBE	CARTOON	668.8351631164551	31.284
4468	40	44	SPACEFILLING	CARTOON	483.57295989990234	37.268
4467	26	28	TUBE	GLOSSY	762.7410888671875	41.878
4468	40	44	WIREFRAME	CARTOON	0.8890628814697266	12.176
4468	40	44	BALL_AND_STICK	CARTOON	712.226152420044	95.367
4468	40	44	SPACEFILLING	GLOSSY	492.85006523132324	47.087
4468	40	44	BALL_AND_STICK	GLOSSY	613.7552261352539	122.285
4468	40	44	WIREFRAME	GLOSSY	0.7748603820800781	12.176
4469	11	12	SPACEFILLING	CARTOON	105.31926155090332	11.578
4468	40	44	TUBE	CARTOON	1099.0722179412842	45.666
4469	11	12	BALL_AND_STICK	CARTOON	144.6688175201416	27.489
4469	11	12	WIREFRAME	CARTOON	0.23698806762695312	3.515
4469	11	12	SPACEFILLING	GLOSSY	108.42084884643555	14.307
4469	11	12	TUBE	CARTOON	252.26807594299316	13.904
4469	11	12	BALL_AND_STICK	GLOSSY	143.45598220825195	34.195
4469	11	12	WIREFRAME	GLOSSY	0.23698806762695312	3.515
4470	11	11	SPACEFILLING	CARTOON	104.87222671508789	11.711
4468	40	44	TUBE	GLOSSY	1007.8179836273193	60.523
4469	11	12	TUBE	GLOSSY	253.30424308776855	18.289
4470	11	11	WIREFRAME	CARTOON	0.21505355834960938	3.119
4470	11	11	BALL_AND_STICK	CARTOON	146.56782150268555	27.774
4470	11	11	SPACEFILLING	GLOSSY	104.32100296020508	14.44
4470	11	11	TUBE	CARTOON	221.22478485107422	12.278
4470	11	11	WIREFRAME	GLOSSY	0.21696090698242188	3.119
4470	11	11	BALL_AND_STICK	GLOSSY	160.80021858215332	35.162
4470	11	11	TUBE	GLOSSY	233.20984840393066	15.975
4471	25	27	SPACEFILLING	CARTOON	263.20385932922363	25.975
4471	25	27	WIREFRAME	CARTOON	0.4799365997314453	7.277
4471	25	27	BALL_AND_STICK	CARTOON	331.38203620910645	64.326
4471	25	27	SPACEFILLING	GLOSSY	249.0062713623047	32.204
4471	25	27	BALL_AND_STICK	GLOSSY	350.05831718444824	79.924
4471	25	27	WIREFRAME	GLOSSY	0.48613548278808594	7.277
4471	25	27	TUBE	CARTOON	564.4922256469727	32.101
4471	25	27	TUBE	GLOSSY	568.871021270752	40.962
4472	38	42	SPACEFILLING	CARTOON	376.7240047454834	37.095
4472	38	42	WIREFRAME	CARTOON	0.7059574127197266	11.041
4472	38	42	BALL_AND_STICK	CARTOON	505.0060749053955	95.136
4472	38	42	SPACEFILLING	GLOSSY	374.5908737182617	46.574
4472	38	42	BALL_AND_STICK	GLOSSY	611.670970916748	120.274
4472	38	42	WIREFRAME	GLOSSY	0.9579658508300781	11.041
4472	38	42	TUBE	CARTOON	960.237979888916	43.106
4473	28	30	SPACEFILLING	CARTOON	289.83211517333984	23.807
4473	28	30	BALL_AND_STICK	CARTOON	542.3541069030762	60.826
4473	28	30	WIREFRAME	CARTOON	0.7700920104980469	8.324
4472	38	42	TUBE	GLOSSY	1140.8061981201172	56.494
4473	28	30	SPACEFILLING	GLOSSY	437.29281425476074	30.57
4473	28	30	TUBE	CARTOON	1023.2748985290527	28.617
4473	28	30	WIREFRAME	GLOSSY	0.5888938903808594	8.324
4473	28	30	BALL_AND_STICK	GLOSSY	581.7608833312988	79.225
4474	23	25	SPACEFILLING	CARTOON	249.39584732055664	21.234
4474	23	25	BALL_AND_STICK	CARTOON	312.2851848602295	51.44
4474	23	25	WIREFRAME	CARTOON	0.48089027404785156	7.255
4473	28	30	TUBE	GLOSSY	711.9739055633545	39.549
4474	23	25	SPACEFILLING	GLOSSY	287.6629829406738	26.829
4474	23	25	TUBE	CARTOON	648.7329006195068	26.201
4474	23	25	WIREFRAME	GLOSSY	0.5052089691162109	7.255
4474	23	25	BALL_AND_STICK	GLOSSY	385.0839138031006	66.133
4475	24	26	SPACEFILLING	CARTOON	239.29691314697266	23.535
4474	23	25	TUBE	GLOSSY	602.6527881622314	35.481
4475	24	26	WIREFRAME	CARTOON	0.5748271942138672	9.165
4475	24	26	BALL_AND_STICK	CARTOON	366.56975746154785	68.535
4475	24	26	SPACEFILLING	GLOSSY	238.30389976501465	29.466
4475	24	26	BALL_AND_STICK	GLOSSY	366.96410179138184	87.418
4475	24	26	WIREFRAME	GLOSSY	0.5919933319091797	9.165
4475	24	26	TUBE	CARTOON	780.282735824585	35.466
4476	30	32	SPACEFILLING	CARTOON	465.2101993560791	29.812
4475	24	26	TUBE	GLOSSY	855.4000854492188	46.461
4476	30	32	WIREFRAME	CARTOON	0.6470680236816406	9.433
4476	30	32	BALL_AND_STICK	CARTOON	501.539945602417	72.286
4476	30	32	SPACEFILLING	GLOSSY	343.1508541107178	37.157
4476	30	32	BALL_AND_STICK	GLOSSY	442.7671432495117	91.945
4476	30	32	WIREFRAME	GLOSSY	0.6089210510253906	9.433
4476	30	32	TUBE	CARTOON	776.512622833252	35.279
4477	19	21	SPACEFILLING	CARTOON	183.8672161102295	17.148
4477	19	21	BALL_AND_STICK	CARTOON	249.20892715454102	42.084
4477	19	21	WIREFRAME	CARTOON	0.3592967987060547	5.351
4477	19	21	SPACEFILLING	GLOSSY	182.97100067138672	21.779
4476	30	32	TUBE	GLOSSY	735.1930141448975	46.791
4477	19	21	TUBE	CARTOON	402.55188941955566	19.55
4477	19	21	WIREFRAME	GLOSSY	0.35381317138671875	5.351
4477	19	21	BALL_AND_STICK	GLOSSY	247.72381782531738	53.576
4478	23	26	SPACEFILLING	CARTOON	209.49411392211914	19.17
4477	19	21	TUBE	GLOSSY	401.9439220428467	26.178
4478	23	26	WIREFRAME	CARTOON	0.4742145538330078	7.145
4478	23	26	BALL_AND_STICK	CARTOON	305.64188957214355	54.78
4478	23	26	SPACEFILLING	GLOSSY	209.43689346313477	24.815
4478	23	26	TUBE	CARTOON	535.9110832214355	24.732
4478	23	26	WIREFRAME	GLOSSY	0.4773139953613281	7.145
4478	23	26	BALL_AND_STICK	GLOSSY	305.55224418640137	70.059
4479	30	33	SPACEFILLING	CARTOON	302.6270866394043	27.868
4478	23	26	TUBE	GLOSSY	537.7800464630127	34.172
4479	30	33	WIREFRAME	CARTOON	0.6399154663085938	9.769
4479	30	33	BALL_AND_STICK	CARTOON	415.5151844024658	70.162
4479	30	33	SPACEFILLING	GLOSSY	302.37793922424316	35.183
4479	30	33	BALL_AND_STICK	GLOSSY	413.8188362121582	90.051
4479	30	33	WIREFRAME	GLOSSY	0.6239414215087891	9.769
4479	30	33	TUBE	CARTOON	765.6598091125488	35.334
4480	24	27	SPACEFILLING	CARTOON	257.46703147888184	24.338
4480	24	27	BALL_AND_STICK	CARTOON	339.1399383544922	61.47
4480	24	27	WIREFRAME	CARTOON	0.4973411560058594	7.578
4479	30	33	TUBE	GLOSSY	759.6631050109863	47.64
4480	24	27	SPACEFILLING	GLOSSY	258.7141990661621	30.253
4480	24	27	TUBE	CARTOON	592.1211242675781	28.961
4480	24	27	WIREFRAME	GLOSSY	0.4940032958984375	7.578
4480	24	27	BALL_AND_STICK	GLOSSY	354.2451858520508	78.587
4481	13	13	SPACEFILLING	CARTOON	149.88398551940918	12.664
4481	13	13	BALL_AND_STICK	CARTOON	179.81314659118652	29.364
4481	13	13	WIREFRAME	CARTOON	0.2980232238769531	3.639
4481	13	13	SPACEFILLING	GLOSSY	185.37330627441406	15.841
4481	13	13	TUBE	CARTOON	345.1249599456787	13.789
4481	13	13	BALL_AND_STICK	GLOSSY	223.740816116333	37.538
4481	13	13	WIREFRAME	GLOSSY	0.2613067626953125	3.639
4480	24	27	TUBE	GLOSSY	721.1050987243652	38.189
4481	13	13	TUBE	GLOSSY	324.9020576477051	17.856
4482	39	44	SPACEFILLING	CARTOON	418.0288314819336	37.264
4482	39	44	WIREFRAME	CARTOON	0.8437633514404297	12.728
4482	39	44	BALL_AND_STICK	CARTOON	553.3440113067627	93.194
4482	39	44	SPACEFILLING	GLOSSY	407.1393013000488	46.819
4482	39	44	BALL_AND_STICK	GLOSSY	540.4112339019775	119.124
4482	39	44	WIREFRAME	GLOSSY	0.7958412170410156	12.728
4482	39	44	TUBE	CARTOON	1000.5617141723633	48.538
4483	22	23	SPACEFILLING	CARTOON	216.11881256103516	19.538
4483	22	23	BALL_AND_STICK	CARTOON	312.3908042907715	52.28
4483	22	23	WIREFRAME	CARTOON	0.41222572326660156	6.29
4483	22	23	SPACEFILLING	GLOSSY	218.4000015258789	24.885
4483	22	23	TUBE	CARTOON	476.5172004699707	22.349
4482	39	44	TUBE	GLOSSY	990.4041290283203	65.159
4483	22	23	WIREFRAME	GLOSSY	0.4112720489501953	6.29
4484	14	14	SPACEFILLING	CARTOON	141.3121223449707	14.209
4483	22	23	BALL_AND_STICK	GLOSSY	312.3950958251953	67.888
4484	14	14	BALL_AND_STICK	CARTOON	191.91312789916992	33.609
4484	14	14	WIREFRAME	CARTOON	0.30994415283203125	4.803
4483	22	23	TUBE	GLOSSY	478.07812690734863	30.415
4484	14	14	SPACEFILLING	GLOSSY	140.10214805603027	17.632
4484	14	14	TUBE	CARTOON	357.6371669769287	18.123
4484	14	14	WIREFRAME	GLOSSY	0.308990478515625	4.803
4484	14	14	BALL_AND_STICK	GLOSSY	190.88101387023926	43.198
4485	25	27	SPACEFILLING	CARTOON	254.5337677001953	23.834
4484	14	14	TUBE	GLOSSY	358.914852142334	24.122
4485	25	27	WIREFRAME	CARTOON	0.5059242248535156	6.743
4485	25	27	BALL_AND_STICK	CARTOON	317.4898624420166	53.679
4485	25	27	SPACEFILLING	GLOSSY	260.29181480407715	29.963
4485	25	27	BALL_AND_STICK	GLOSSY	318.48692893981934	68.369
4485	25	27	WIREFRAME	GLOSSY	0.4489421844482422	6.743
4485	25	27	TUBE	CARTOON	532.0119857788086	25.253
4486	17	18	SPACEFILLING	CARTOON	172.95598983764648	17.18
4486	17	18	BALL_AND_STICK	CARTOON	215.2090072631836	37.176
4486	17	18	WIREFRAME	CARTOON	0.32210350036621094	4.803
4485	25	27	TUBE	GLOSSY	516.4239406585693	33.678
4486	17	18	SPACEFILLING	GLOSSY	172.59693145751953	21.341
4486	17	18	TUBE	CARTOON	358.0818176269531	18.363
4486	17	18	WIREFRAME	GLOSSY	0.3209114074707031	4.803
4486	17	18	BALL_AND_STICK	GLOSSY	214.44106101989746	47.368
4486	17	18	TUBE	GLOSSY	360.20374298095703	23.73
4487	32	34	SPACEFILLING	CARTOON	321.23279571533203	29.512
4487	32	34	WIREFRAME	CARTOON	0.5781650543212891	8.679
4487	32	34	BALL_AND_STICK	CARTOON	402.8968811035156	70.054
4487	32	34	SPACEFILLING	GLOSSY	332.70812034606934	37.359
4487	32	34	BALL_AND_STICK	GLOSSY	415.2708053588867	89.39
4487	32	34	WIREFRAME	GLOSSY	0.5848407745361328	8.679
4488	11	11	SPACEFILLING	CARTOON	105.47399520874023	11.666
4487	32	34	TUBE	CARTOON	691.2920475006104	31.377
4488	11	11	BALL_AND_STICK	CARTOON	149.06597137451172	28.411
4488	11	11	WIREFRAME	CARTOON	0.21409988403320312	3.119
